c5dee02b-8b93-4e4c-81fb-26c49636abca,0
ef8073dd-0471-4061-8fed-0756432fd291,3
aa7121ad-7ea4-490c-9a69-9f0d5cadc9c4,70
cb72496f-63fd-45bd-9b5b-cf39024f8f4a,60
aa98902b-c1f0-4226-ba10-51314b2f9f38,1
9f47bcf3-62a3-4929-bb88-f75aef6e634a,5
f59d16e9-bd9d-4040-8479-55bbed96601f,20
4444a4c3-df8b-4d1a-a3a6-7d3db3661beb,0
4b09520c-c7f8-4d65-bad9-59ed1a6ccba1,5
05653c74-46e9-4a8f-8729-551a128c631f,5
144e242d-3a81-43ac-9859-54f5af234b2e,3
f13b48ed-e8a8-4140-b29f-973ea9a02772,0
ebeea8d8-86a0-40c3-8cb4-1a6472a2beb4,0
5351131c-a15a-4fe4-811b-3056a9156465,500
1d3b95a8-fe7b-4cb5-b90e-e50d355267dd,0
c137328d-69f4-4ef9-ab69-679a8aabe544,1
5750eadb-1f84-4dba-bdf9-cbc140d6102a,3
3a6bc5e2-f87c-45d8-9178-d43907339533,0
8666b533-1e83-4fd3-808f-484484c59471,3
e11ad385-294d-4957-bdad-764c3bdc0058,5
311b9871-f768-4cd1-b900-0c78f66e0da5,80
3c601e1d-3517-4795-a274-45eb20742a0b,5
707cd8d3-2d53-4bb8-92d7-792c8b8991bc,0
cff9c887-2fbb-426a-8fa6-65b7430db2dd,30
06d58b15-1362-4805-918f-c25fa63175cf,0
01454bab-1f87-48a0-a749-6e502608ecba,60
4f6bf611-65eb-461d-b2c8-016beb5ac455,3
9c17fd9e-c706-418c-aa34-4f4896a3a1e4,0
089ad0e9-2642-4a67-a80a-bfa5c7abc972,0
d2406d66-df31-4980-b1a9-7e0ff59d70fe,0
00c9d60b-35f5-45c7-9074-f64e1d09274e,1
587ee96a-66d0-44f9-9921-89db20344011,0
1cd18f1a-f9d7-4712-9b9b-f99e1c2004f9,0
5a8c3add-e604-44f1-80cf-60d7c78bb947,0
0d0d153d-d04f-4da1-97e8-bff1b0b0167a,12
da6f381f-bf47-4b43-bc61-941cca3c2662,5
c71b526e-bebe-43db-9e3c-c13eb6d1bd5d,5
da925e39-5105-4c9b-ba2e-56559918a074,0
64e20d30-72a1-4d36-b6b2-d348666b0bab,0
8d0bdef2-cd2d-4756-9a0b-35af17f4e90c,20
c580e314-8478-4ba0-9eec-a69d58dcb283,0
3c1c9b2a-250d-4a43-8da0-c10d442ee828,4
9c277784-65fc-4f8e-8007-d4af958c2fd9,2
03194df8-7df6-45c5-a036-a574abc1ef24,3
13c11637-ac4d-4520-a0f8-c463f817a2c6,1
f780eb5a-fc1c-4c97-a432-7663e0db00ab,7
5185ef06-e284-47bd-b150-a4e18ddcd2bc,15
ecae3445-0a95-4407-a0df-52043885b077,1
e51567d8-6d57-4069-ba3c-2869190da928,0
03d0d367-87a4-41fd-a4d9-411f0ff99445,20
82f07c25-f80a-42e1-890c-516808b10aaf,1
12bb6468-91fa-484c-af4d-3405b2654f51,1
daa099de-7237-4ee0-8746-89648ec32343,6
90f173dd-3490-4506-bfdb-a8bf840cd370,8
b4230da9-5d70-4fa7-bc56-7c32e81e76fb,15
29928343-ac6e-4078-b9f5-36c530ac89a4,10
acf89944-9ae0-45de-9bdf-3c194f507fdc,4
aa75290e-6057-4c0d-b530-385f6f54397a,8
966a2716-86ec-408e-9f99-ae51d66a84b3,10
6fdb88da-e7da-4f19-bc1d-a054c2bc00b2,1
ecbb6eef-d664-4b18-af3e-42a9879f690a,4
d3389ad7-ac84-42ba-ab96-a2d3e6d03873,7
4981c31b-0d8f-4fca-a428-0f9a7e86ddb1,450
1421bb8e-fbc0-4a88-a8e3-d350710148a9,15
4e7a1eb9-d9b5-4740-84e9-6e73a32028b9,5
d306490b-03e3-4219-b45a-9b571222c394,20
e849b431-5a80-459a-8cad-bad77cbc9e10,0
3ec3ab7e-1938-4fb2-b84a-411252a371c9,0
4b0353b1-3801-4bbe-92f5-2355a28bd8ee,140
a83e0e49-ed31-493e-8ba4-a93056acb09c,35
05adc37d-f0ff-457b-aff9-a62c9e66a531,0
1384b20c-d399-4ca9-8caf-667003b3ec67,0
7a05c315-0ad8-4add-b8eb-b798ebace358,0
167ff70a-daa0-4179-a0fe-4dabb9672a83,1
4550afef-1122-4563-b10d-d804fc64883b,8
f32f0cbb-8549-439c-b529-54c31c774848,5
c2324ede-b4ef-4747-aca5-946782d69942,0
e6ade132-7aa3-4249-a048-f53ae0567d5d,3
99cdd8bc-a6e3-4460-ace2-c08d5f5f6fb5,12
47594adb-c781-4450-ae10-29321460f984,8
9288fdb1-0a47-4f85-bd47-ff3f9018c16a,2
6e012c80-f0d3-480c-97e1-8e5cf04dbd92,600
3cac05bf-e941-4f0e-9dc0-3a50b859ea16,1
4afbfd75-ff0b-46fe-9ced-9b1c1cc541a9,4
6fd29481-c1c7-412e-bde8-a2cb31ce2997,12
e36d6bb2-63c1-4ee3-9ef1-63e8a0404d46,5
fe444bfc-6a56-42a7-acee-fa77db832255,10
f56fef72-0655-4536-bdfe-3b4906120703,2
cfa8c219-f7b2-471c-b834-ba8a7ac93631,12
9f0e91c3-796f-4314-9e86-f65600d98a5f,20
c6bc7059-6b43-442b-aa9b-2b500d37107f,1
8286613c-cd86-4343-a4ef-f0eb35b0fcfa,12
36c9c030-4140-4dd6-a67f-92d7c5e7fca5,1
c56ae462-9be9-4567-a258-304ce17bcb8b,10
d9da3eb1-f86b-46e7-9ffd-009586c37795,100
7a5fbd87-2fe1-45c8-84f5-b76bc01cb140,60
3f10b7bf-f3be-49f0-b2a6-665869d4f9b8,50
558210c9-8d33-4117-8e36-4ef503335ad9,300
6cf668e8-fae3-408a-bb3c-9d3845da75b7,0
711958bd-be69-4766-a500-7df3a303192d,7
3c1cc04c-9558-4585-9f2a-be9c08409f3b,0
75ce3b9c-8580-4bdc-b85a-ab7107068713,3
245555f2-74c0-4299-8ca5-e1035e5a34e0,40
f0be4d9f-8bd8-44a5-b284-83cffd7889dd,40
53af8a6b-9d1e-4b87-9c07-17b12a66b995,0
aff85042-1f63-49c0-9f33-d7f5b478e17d,0
93407a13-b673-48bc-b92b-960a139db380,0
3292904c-5d12-4409-ade2-11183a0753b6,1
0fd0e960-480b-4b28-a34b-35fc5ae35035,30
a7e06524-3c6f-49e1-9857-8dbfb6f940fd,8
d36d666c-756e-4411-9d29-e129e61beff8,2
a5190d68-da17-45d5-b924-5c978dcb3c36,0
85f41284-1543-456e-a1b7-2d66f449f923,12
f08647c0-eeec-4832-a545-6321e26f71c5,4
8954bda5-e7d8-4833-a93e-e642ce6e5fbb,220
81820b6f-d89e-402b-afca-922cd71a8845,2
7d41e9d3-9367-4247-994d-2ef041ff7c34,4
e9a01bf4-935b-4bb3-9676-f074d85f6ad5,0
025d740c-f301-4bcc-a547-4cb6e2258618,1
79cc0d46-acb6-4e5e-b1c9-e05a4895ea81,5
9b5f3655-ddb5-4ce0-b678-5765d3bd72a0,5
ce4256e3-c67c-4d00-98ea-a80e52c679e9,30
7562cc7f-2753-4fdf-9249-1125e43749e8,80
7f80bde2-d359-499e-81d9-d675ff6cd627,6
ad2bbc4a-8dc1-4197-b057-9d7b4e602685,2
1ccd1f97-4600-48b7-bd6c-3c192f8a3d6e,6
742c7963-53b2-4c6f-b591-35b075b510bb,70
8ecbd786-f0ca-44fc-ab7a-174f96b5caac,6
1869c8cc-01eb-49c0-8889-e18391c0546a,15
166fd65f-46cf-48b8-a34e-786662b6bfd5,0
bc3902c1-571a-4029-9dc1-5f5605f553d9,120
a92e9314-578d-41bc-8f07-8b29c85cf1e0,80
221c0342-160d-4973-839c-89881ad5ef3c,2
ee02a6d8-5ec5-4f01-87d6-edaa58e264e7,4
04943d84-ca23-443d-868e-3ac36ba7ace4,30
f0bc6a61-7669-4236-97d6-ea215d65f1a4,10
c8e309b7-09b9-4aff-bf47-7882f8e9cf5a,0
d1fffcd7-1cb2-49dc-bc6c-d3d519ba6e67,60
43134f4a-87fd-4756-926f-36df418c837c,15
69c267bd-d890-40f3-b3fd-adca414438aa,3
8955778f-5915-463f-aab0-838048f5ca96,5
240247fc-20a5-4584-9c53-bfe2c85977db,1
35b725e1-e60b-4eae-a79e-80d4d288834b,20
f0d2ef3e-18ea-4ba8-aafe-92ca7ae35274,5
eb6593d5-40a4-4d97-bc47-e200a0830b70,2
6e36f886-f026-429b-bb24-62940e919b49,0
75d052fc-c78c-4813-976f-d5f99e5948fd,3
a8d473b0-5483-489c-b0d3-056e0dd5ad02,10
cdce596b-ee84-4a27-bd58-25a32de3bbad,1
44528895-fe96-4f89-9992-fc0a1a913f3c,140
f0aeae09-196b-4f49-9026-2e14642d9c6b,8
7dd10511-43b5-4f33-ad27-eb13445295f7,300
2d0c3bca-6e56-44b1-8ac0-89917a025bd2,20
cd583213-34eb-4b85-a126-de1b1ea64003,25
375a5d9d-6e56-4c49-9e3e-c7584dbeb026,60
